injury_code,injury_name,feature,coefficient,abs_coefficient
3,Kinase,Cytoplasm_Intensity_MassDisplacement_DNA,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
3,Kinase,Cells_Intensity_MADIntensity_DNA,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_7_3,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_5_1,0.0,0.0
3,Kinase,Nuclei_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_5_3,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_6_0,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_ER_2of4,0.0,0.0
3,Kinase,Nuclei_Intensity_MedianIntensity_DNA,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_7_5,0.0,0.0
3,Kinase,Cells_Intensity_IntegratedIntensity_AGP,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Solidity,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_DNA_2of4,0.0,0.0
3,Kinase,Cells_Intensity_MaxIntensityEdge_ER,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_FracAtD_ER_3of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_9_1,0.0,0.0
3,Kinase,Cytoplasm_Intensity_IntegratedIntensity_RNA,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_3_3,0.0,0.0
3,Kinase,Cells_AreaShape_Perimeter,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_3_1,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_8_2,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_9_1,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_7_1,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
3,Kinase,Cytoplasm_Intensity_MassDisplacement_Mito,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_DNA_2of4,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_5_5,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_8_2,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_7_7,0.0,0.0
3,Kinase,Cells_Intensity_StdIntensityEdge_ER,0.0,0.0
3,Kinase,Cytoplasm_Intensity_MassDisplacement_ER,0.0,0.0
3,Kinase,Cells_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
3,Kinase,Nuclei_AreaShape_MinorAxisLength,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_6_4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_ER_3of4,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
3,Kinase,Nuclei_Intensity_StdIntensityEdge_ER,0.0,0.0
3,Kinase,Nuclei_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
3,Kinase,Cells_Intensity_IntegratedIntensity_DNA,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_1_1,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_9_3,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_RNA_4of4,0.0,0.0
3,Kinase,Nuclei_AreaShape_FormFactor,0.0,0.0
3,Kinase,Nuclei_Intensity_MeanIntensity_DNA,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_9_7,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_MeanFrac_RNA_2of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
3,Kinase,Cells_Intensity_MassDisplacement_ER,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_8_0,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
3,Kinase,Cells_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_0_0,0.0,0.0
3,Kinase,Nuclei_Intensity_MassDisplacement_RNA,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_5_3,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Compactness,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Center_X,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_6_0,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
3,Kinase,Nuclei_Intensity_MassDisplacement_AGP,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_8_6,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_6_2,0.0,0.0
3,Kinase,Cells_AreaShape_Center_Y,0.0,0.0
3,Kinase,Cells_RadialDistribution_MeanFrac_DNA_4of4,0.0,0.0
3,Kinase,Cells_Intensity_MassDisplacement_AGP,0.0,0.0
3,Kinase,Nuclei_AreaShape_Orientation,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_2_0,0.0,0.0
3,Kinase,Cells_AreaShape_FormFactor,0.0,0.0
3,Kinase,Nuclei_Intensity_MassDisplacement_Mito,0.0,0.0
3,Kinase,Cytoplasm_Intensity_MaxIntensity_Mito,0.0,0.0
3,Kinase,Nuclei_Intensity_MassDisplacement_ER,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_3_1,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_2_0,0.0,0.0
3,Kinase,Nuclei_Intensity_IntegratedIntensityEdge_ER,0.0,0.0
3,Kinase,Cells_Intensity_IntegratedIntensity_ER,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_4_0,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_8_8,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_9_7,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
3,Kinase,Cytoplasm_Intensity_StdIntensity_DNA,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_8_0,0.0,0.0
3,Kinase,Cells_RadialDistribution_MeanFrac_DNA_1of4,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_8_4,0.0,0.0
3,Kinase,Cytoplasm_Intensity_MADIntensity_RNA,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_8_4,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
3,Kinase,Nuclei_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
3,Kinase,Cells_RadialDistribution_FracAtD_RNA_3of4,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_4_2,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_8_2,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_5_1,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_DNA_3of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
3,Kinase,Cells_AreaShape_Compactness,0.0,0.0
3,Kinase,Nuclei_Intensity_MassDisplacement_DNA,0.0,0.0
3,Kinase,Cells_Intensity_MeanIntensityEdge_DNA,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_7_3,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_ER_2of4,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_7_1,0.0,0.0
3,Kinase,Nuclei_Intensity_MeanIntensityEdge_AGP,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
3,Kinase,Cytoplasm_Intensity_StdIntensity_ER,0.0,0.0
3,Kinase,Cytoplasm_Intensity_MassDisplacement_RNA,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_MeanFrac_Mito_1of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0,0.0
3,Kinase,Cytoplasm_Intensity_StdIntensityEdge_DNA,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_7_5,0.0,0.0
3,Kinase,Cytoplasm_Intensity_MeanIntensityEdge_AGP,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_9_5,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_8_4,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_9_5,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_9_1,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_AGP_3of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_9_3,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_6_2,0.0,0.0
3,Kinase,Cells_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_9_3,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_4_2,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_7_3,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_2_2,0.0,0.0
3,Kinase,Nuclei_Intensity_MaxIntensity_RNA,0.0,0.0
3,Kinase,Nuclei_Intensity_IntegratedIntensityEdge_Mito,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_6_0,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_7_1,0.0,0.0
3,Kinase,Cells_Intensity_MassDisplacement_DNA,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_8_0,0.0,0.0
3,Kinase,Cells_Intensity_MaxIntensity_ER,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_MinorAxisLength,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
3,Kinase,Cells_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
3,Kinase,Nuclei_Intensity_MADIntensity_DNA,0.0,0.0
3,Kinase,Cells_RadialDistribution_MeanFrac_ER_3of4,0.0,0.0
3,Kinase,Cells_AreaShape_Area,0.0,0.0
3,Kinase,Cells_AreaShape_Orientation,0.0,0.0
3,Kinase,Cells_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
3,Kinase,Cells_AreaShape_Zernike_1_1,0.0,0.0
3,Kinase,Cells_Intensity_MaxIntensityEdge_Mito,0.0,0.0
3,Kinase,Nuclei_AreaShape_Zernike_5_3,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Extent,0.0,0.0
3,Kinase,Nuclei_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
3,Kinase,Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
3,Kinase,Cytoplasm_AreaShape_Zernike_5_1,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MADIntensity_RNA,-2.0714347707469623,2.0714347707469623
4,Genotoxin,Nuclei_Intensity_IntegratedIntensityEdge_ER,1.3135735252883944,1.3135735252883944
4,Genotoxin,Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,1.1346659313219385,1.1346659313219385
4,Genotoxin,Nuclei_Intensity_IntegratedIntensityEdge_AGP,0.8331292296986421,0.8331292296986421
4,Genotoxin,Nuclei_Intensity_StdIntensityEdge_DNA,-0.7972290978073762,0.7972290978073762
4,Genotoxin,Cytoplasm_Intensity_StdIntensity_ER,0.6421281765223631,0.6421281765223631
4,Genotoxin,Cells_Intensity_StdIntensityEdge_ER,-0.6353404368962599,0.6353404368962599
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_RNA_2of4,-0.6167376186316629,0.6167376186316629
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,-0.5705009084670264,0.5705009084670264
4,Genotoxin,Nuclei_Intensity_IntegratedIntensity_ER,0.5008637150432417,0.5008637150432417
4,Genotoxin,Cells_RadialDistribution_RadialCV_DNA_3of4,-0.490626135982836,0.490626135982836
4,Genotoxin,Nuclei_RadialDistribution_MeanFrac_RNA_2of4,-0.4715822490670082,0.4715822490670082
4,Genotoxin,Nuclei_Intensity_MassDisplacement_ER,0.45555929763712066,0.45555929763712066
4,Genotoxin,Cells_Intensity_MeanIntensity_DNA,-0.4543493718717205,0.4543493718717205
4,Genotoxin,Nuclei_Intensity_MaxIntensity_RNA,-0.4487256259400294,0.4487256259400294
4,Genotoxin,Cells_Intensity_IntegratedIntensity_AGP,0.42438097551981235,0.42438097551981235
4,Genotoxin,Nuclei_RadialDistribution_MeanFrac_DNA_3of4,-0.39166875322541933,0.39166875322541933
4,Genotoxin,Nuclei_Intensity_IntegratedIntensityEdge_Mito,0.32368799518915903,0.32368799518915903
4,Genotoxin,Nuclei_Intensity_MeanIntensity_DNA,-0.3190443247754969,0.3190443247754969
4,Genotoxin,Nuclei_Intensity_StdIntensityEdge_ER,0.2536540732163777,0.2536540732163777
4,Genotoxin,Nuclei_Intensity_MedianIntensity_DNA,-0.23576263532678907,0.23576263532678907
4,Genotoxin,Cells_Intensity_UpperQuartileIntensity_DNA,-0.19403631418383166,0.19403631418383166
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_DNA_1of4,0.14697016776645783,0.14697016776645783
4,Genotoxin,Cells_RadialDistribution_RadialCV_ER_2of4,0.1386493646030847,0.1386493646030847
4,Genotoxin,Cells_Intensity_MinIntensityEdge_Mito,-0.12188087862875258,0.12188087862875258
4,Genotoxin,Cytoplasm_Intensity_MADIntensity_ER,-0.11051520509496676,0.11051520509496676
4,Genotoxin,Cells_RadialDistribution_MeanFrac_Mito_3of4,0.10621573216939985,0.10621573216939985
4,Genotoxin,Nuclei_AreaShape_Solidity,0.07185302493713348,0.07185302493713348
4,Genotoxin,Cytoplasm_AreaShape_FormFactor,-0.07127660733392778,0.07127660733392778
4,Genotoxin,Cells_RadialDistribution_RadialCV_ER_3of4,0.06504411034070708,0.06504411034070708
4,Genotoxin,Cytoplasm_Intensity_UpperQuartileIntensity_DNA,0.013599802146423997,0.013599802146423997
4,Genotoxin,Cells_Intensity_IntegratedIntensityEdge_AGP,0.012517918169215837,0.012517918169215837
4,Genotoxin,Cells_Intensity_MADIntensity_DNA,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_FracAtD_ER_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_7_3,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MassDisplacement_DNA,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_5_3,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_9_9,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_3_3,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_9_1,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_5_1,0.0,0.0
4,Genotoxin,Cells_Intensity_MassDisplacement_Mito,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MaxIntensity_AGP,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Center_X,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_5_3,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_AGP_4of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_3_1,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_3_1,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_IntegratedIntensity_RNA,0.0,0.0
4,Genotoxin,Cells_Intensity_MaxIntensityEdge_ER,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_6_0,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Solidity,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_ER_3of4,0.0,0.0
4,Genotoxin,Cells_AreaShape_Perimeter,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_ER_2of4,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_FracAtD_RNA_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_7_5,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_DNA_2of4,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MinIntensity_AGP,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_8_2,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_FormFactor,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_MinorAxisLength,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_1_1,0.0,0.0
4,Genotoxin,Cells_Intensity_IntegratedIntensity_DNA,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_7_1,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MassDisplacement_Mito,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_DNA_2of4,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_5_5,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_8_2,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_7_7,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MassDisplacement_ER,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MADIntensity_DNA,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_6_4,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
4,Genotoxin,Nuclei_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_6_6,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_5_5,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MassDisplacement_RNA,0.0,0.0
4,Genotoxin,Cells_Intensity_MeanIntensityEdge_AGP,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MeanIntensityEdge_RNA,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_9_3,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_RNA_4of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_9_3,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_9_1,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_9_7,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_8_8,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_0_0,0.0,0.0
4,Genotoxin,Cells_Intensity_MassDisplacement_ER,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_8_0,0.0,0.0
4,Genotoxin,Cells_Intensity_IntegratedIntensity_RNA,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
4,Genotoxin,Cells_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MinIntensity_AGP,0.0,0.0
4,Genotoxin,Cells_Intensity_IntegratedIntensityEdge_Mito,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Compactness,0.0,0.0
4,Genotoxin,Nuclei_Intensity_IntegratedIntensity_RNA,0.0,0.0
4,Genotoxin,Cells_AreaShape_Center_Y,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MinIntensity_ER,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_9_7,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_8_8,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_6_0,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MassDisplacement_AGP,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_8_6,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_6_2,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_MeanFrac_DNA_4of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
4,Genotoxin,Cells_Intensity_MassDisplacement_AGP,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Orientation,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_2_0,0.0,0.0
4,Genotoxin,Cells_AreaShape_FormFactor,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MassDisplacement_Mito,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MaxIntensity_Mito,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_3_1,0.0,0.0
4,Genotoxin,Nuclei_Intensity_IntegratedIntensity_DNA,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_4_2,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_7_3,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_MeanFrac_RNA_3of4,0.0,0.0
4,Genotoxin,Cells_Intensity_MADIntensity_ER,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_8_0,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_MeanFrac_DNA_1of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_8_4,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_8_4,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
4,Genotoxin,Nuclei_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
4,Genotoxin,Nuclei_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_StdIntensity_DNA,0.0,0.0
4,Genotoxin,Cytoplasm_Intensity_MeanIntensityEdge_RNA,0.0,0.0
4,Genotoxin,Cells_RadialDistribution_FracAtD_RNA_3of4,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_8_2,0.0,0.0
4,Genotoxin,Nuclei_AreaShape_Zernike_5_1,0.0,0.0
4,Genotoxin,Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
4,Genotoxin,Cells_AreaShape_Compactness,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MADIntensity_Mito,0.0,0.0
4,Genotoxin,Nuclei_Intensity_MassDisplacement_DNA,0.0,0.0
4,Genotoxin,Cells_Intensity_MeanIntensityEdge_DNA,0.0,0.0
4,Genotoxin,Cytoplasm_AreaShape_Zernike_2_0,0.0,0.0
4,Genotoxin,Cells_Intensity_IntegratedIntensity_ER,0.0,0.0
4,Genotoxin,Cells_AreaShape_Zernike_4_0,0.0,0.0
